"date","siteID","gcc_90","rcc_90","gcc_sd","rcc_sd","radiation","max_temp","min_temp","precip"
2016-12-28,"BART",0.34502,0.36899,0.000313130210902094,0.0308755885099923,4.172609511,1.79,-4.91,0
2016-12-29,"BART",0.3515,0.33635,0.000313130210902094,0.0308755885099923,3.732322152,-0.75,-8.66,23.18
2016-12-30,"BART",0.3442,0.37932,0.000313130210902094,0.0308755885099923,4.5718116416,-0.68,-7.91,0
2016-12-31,"BART",0.34377,0.38085,0.000313130210902094,0.0308755885099923,NA,NA,NA,NA
2017-01-01,"BART",0.34348,0.38758,0.000313130210902094,0.0308755885099923,6.3248533719,1.82,-10.47,0
2017-01-02,"BART",0.34399,0.3893,0.000313130210902094,0.0308755885099923,6.8122989244,2.63,-12.4,0
2017-01-03,"BART",0.34856,0.33709,0.000313130210902094,0.0308755885099923,4.9980262845,0.75,-11.21,21.86
2017-01-04,"BART",0.34547,0.38957,0.000313130210902094,0.0308755885099923,5.175087181,4.27,-3.82,1.43
2017-01-05,"BART",0.34393,0.39343,0.000313130210902094,0.0308755885099923,3.6929980647,-2.27,-7.37,0
2017-01-06,"BART",0.34416,0.38696,0.000313130210902094,0.0308755885099923,5.402762576,-3.62,-11.82,0
2017-01-07,"BART",0.34303,0.34915,0.000313130210902094,0.0308755885099923,6.3485010695,-8.74,-19.22,0.42
2017-01-08,"BART",0.34269,0.37316,0.000313130210902094,0.0308755885099923,6.58446138,-8.28,-19.42,0
2017-01-09,"BART",0.34335,0.3706,0.000313130210902094,0.0308755885099923,6.2665353912,-9.83,-19.69,0
2017-01-10,"BART",0.34527,0.37462,0.000313130210902094,0.0308755885099923,6.2138538288,1.57,-21.07,17.18
2017-01-11,"BART",0.34339,0.38579,0.000313130210902094,0.0308755885099923,8.0560577448,7.58,-15.62,1.67
2017-01-12,"BART",0.34512,0.35079,0.000313130210902094,0.0308755885099923,5.5534153164,10.07,-3,3.55
2017-01-13,"BART",0.34396,0.38628,0.000313130210902094,0.0308755885099923,6.4465785648,4.7,-5.15,0
2017-01-14,"BART",0.33994,0.37094,0.000313130210902094,0.0308755885099923,7.4425219568,-4.54,-16.98,0
2017-01-15,"BART",NA,NA,0.000313130210902094,0.0308755885099923,7.620706764,-3.44,-16.3,0
2017-01-16,"BART",NA,NA,0.000313130210902094,0.0308755885099923,8.2164151896,0.85,-15.23,0
2017-01-17,"BART",NA,NA,0.000313130210902094,0.0308755885099923,6.4740493376,2.56,-13.91,5.31
2017-01-18,"BART",NA,NA,0.000313130210902094,0.0308755885099923,3.327760149,-1.6,-6.78,3.94
2017-01-19,"BART",NA,NA,0.000313130210902094,0.0308755885099923,5.347674683,2.34,-4.26,0
2017-01-20,"BART",NA,NA,0.000313130210902094,0.0308755885099923,6.3978580095,2.02,-6.24,0
2017-01-21,"BART",NA,NA,0.000313130210902094,0.0308755885099923,6.9475133832,5.04,-4.26,0
2017-01-22,"BART",NA,NA,0.000313130210902094,0.0308755885099923,4.5216892569,2.58,-2.57,0
2017-01-23,"BART",NA,NA,0.000313130210902094,0.0308755885099923,1.8698470266,-0.78,-3.32,16.89
2017-01-24,"BART",NA,NA,0.000313130210902094,0.0308755885099923,3.4890661045,1.35,-3.71,16.57
2017-01-25,"BART",NA,NA,0.000313130210902094,0.0308755885099923,4.9552855386,2.18,-3.29,0
2017-01-26,"BART",NA,NA,0.000313130210902094,0.0308755885099923,7.906426408,7.12,-3.29,0
2017-01-27,"BART",NA,NA,0.000313130210902094,0.0308755885099923,3.9365826112,2.01,-2.06,1.67
2017-01-28,"BART",NA,NA,0.000313130210902094,0.0308755885099923,4.2079303434,1.06,-3.24,0
2017-01-29,"BART",NA,NA,0.000313130210902094,0.0308755885099923,5.893139184,1.91,-4.36,0
2017-01-30,"BART",NA,NA,0.000313130210902094,0.0308755885099923,8.0436525175,-0.92,-10.26,0
2017-01-31,"BART",NA,NA,0.000313130210902094,0.0308755885099923,9.6539099496,-3.84,-16.84,1.39
2017-02-01,"BART",NA,NA,0.000313130210902094,0.0308755885099923,9.7794521396,-2.46,-15.33,1.49
2017-02-02,"BART",NA,NA,0.000313130210902094,0.0308755885099923,8.9358993984,-1.58,-11.79,0
2017-02-03,"BART",NA,NA,0.000313130210902094,0.0308755885099923,9.1861834496,-2.95,-13.38,0
2017-02-04,"BART",NA,NA,0.000313130210902094,0.0308755885099923,8.2698253154,-3.82,-12.4,0
2017-02-05,"BART",NA,NA,0.000313130210902094,0.0308755885099923,9.6231977928,-0.47,-11.45,1
2017-02-06,"BART",0.34296,0.3632,0.000313130210902094,0.0308755885099923,7.160801131,-3.44,-10.16,1.79
2017-02-07,"BART",NA,NA,0.000313130210902094,0.0308755885099923,4.9691057622,-4.33,-10.01,23.93
2017-02-08,"BART",0.34434,0.38208,0.000313130210902094,0.0308755885099923,11.4413503642,4.8,-9.47,0
2017-02-09,"BART",0.34869,0.3231,0.000313130210902094,0.0308755885099923,4.9763643146,-4.35,-9.58,10.65
2017-02-10,"BART",0.34359,0.37196,0.000313130210902094,0.0308755885099923,8.5435849968,-11.19,-17.87,1.43
2017-02-11,"BART",0.34585,0.31265,0.000313130210902094,0.0308755885099923,7.709162502,-9.01,-17.23,2.61
2017-02-12,"BART",0.34865,0.30819,0.000313130210902094,0.0308755885099923,8.9446828578,-5.53,-15.8,20.51
2017-02-13,"BART",0.34531,0.34145,0.000313130210902094,0.0308755885099923,6.9610606982,-3.45,-10.04,2.25
2017-02-14,"BART",0.34377,0.3747,0.000313130210902094,0.0308755885099923,12.9098616504,-1.12,-13.07,0
2017-02-15,"BART",0.34938,0.31953,0.000313130210902094,0.0308755885099923,9.5068390368,-0.95,-10.95,17.64
2017-02-16,"BART",0.34393,0.35644,0.000313130210902094,0.0308755885099923,9.4049844868,-0.49,-6.53,0
2017-02-17,"BART",0.34265,0.37149,0.000313130210902094,0.0308755885099923,12.3787731596,0.39,-8.71,0
2017-02-18,"BART",0.34438,0.3803,0.000313130210902094,0.0308755885099923,14.8863814944,7.32,-9.2,0
2017-02-19,"BART",0.34465,0.37932,0.000313130210902094,0.0308755885099923,15.040302664,11.38,-5.83,0
2017-02-20,"BART",0.34316,0.37788,0.000313130210902094,0.0308755885099923,10.3661512736,3.05,-3.74,0
2017-02-21,"BART",NA,NA,0.000313130210902094,0.0308755885099923,15.521917062,4.31,-11.67,0
2017-02-22,"BART",0.34545,0.38371,0.000313130210902094,0.0308755885099923,16.0548057987,11.13,-9.43,0
2017-02-23,"BART",0.34517,0.38702,0.000313130210902094,0.0308755885099923,15.7365086439,14.1,-3.5,0
2017-02-24,"BART",0.34591,0.38057,0.000313130210902094,0.0308755885099923,11.3826825573,12.74,-1.27,5.36
2017-02-25,"BART",0.34937,0.35077,0.000313130210902094,0.0308755885099923,11.041171776,12.91,0.21,8.95
2017-02-26,"BART",0.34397,0.38053,0.000313130210902094,0.0308755885099923,8.039552521,2.83,-2.4,0
2017-02-27,"BART",0.34569,0.37916,0.000313130210902094,0.0308755885099923,15.597469274,6.42,-7.35,0
2017-02-28,"BART",0.34573,0.38328,0.000313130210902094,0.0308755885099923,11.1755565173,7.26,-4.7,2.06
2017-03-01,"BART",0.34895,0.35461,0.000313130210902094,0.0308755885099923,10.3574904848,8.78,-1.59,4.81
2017-03-02,"BART",0.3454,0.3757,0.000313130210902094,0.0308755885099923,11.405540856,5.84,-1.86,0
2017-03-03,"BART",0.34263,0.37146,0.000313130210902094,0.0308755885099923,14.2614029592,-2.07,-12.05,0
2017-03-04,"BART",0.34309,0.36651,0.000313130210902094,0.0308755885099923,9.9374859708,-11.21,-17.11,0
2017-03-05,"BART",0.34208,0.37195,0.000313130210902094,0.0308755885099923,17.0612569116,-4.77,-17.89,0
2017-03-06,"BART",0.3434,0.37718,0.000313130210902094,0.0308755885099923,19.3576536036,2.64,-18.19,1.19
2017-03-07,"BART",0.34767,0.35198,0.000313130210902094,0.0308755885099923,13.50390243,1.3,-12.79,6.14
2017-03-08,"BART",0.34434,0.37649,0.000313130210902094,0.0308755885099923,15.3855709456,8.94,-1.92,1.84
2017-03-09,"BART",0.34427,0.37435,0.000313130210902094,0.0308755885099923,8.9049701806,3.44,-1.82,0
2017-03-10,"BART",0.34346,0.35728,0.000313130210902094,0.0308755885099923,13.5268186368,-0.48,-8.7,1.24
2017-03-11,"BART",0.34296,0.36016,0.000313130210902094,0.0308755885099923,13.6040887548,-12.48,-20.51,0
2017-03-12,"BART",0.34293,0.36583,0.000313130210902094,0.0308755885099923,17.3489684825,-9.2,-20.65,0
2017-03-13,"BART",0.34357,0.3709,0.000313130210902094,0.0308755885099923,19.9168566524,-2.92,-18.38,0
2017-03-14,"BART",0.35167,0.31863,0.000313130210902094,0.0308755885099923,13.9099254768,-3.11,-15.13,34.62
2017-03-15,"BART",0.34324,0.36345,0.000313130210902094,0.0308755885099923,13.1401838088,-2.64,-10,0
2017-03-16,"BART",0.34343,0.36504,0.000313130210902094,0.0308755885099923,12.4893218538,-3.78,-10.5,0
2017-03-17,"BART",0.34248,0.36919,0.000313130210902094,0.0308755885099923,18.9558042145,-0.02,-11.86,0
2017-03-18,"BART",0.34261,0.37033,0.000313130210902094,0.0308755885099923,22.8025277925,2.05,-16.62,0
2017-03-19,"BART",0.34335,0.37209,0.000313130210902094,0.0308755885099923,23.0109082208,3.83,-15.16,0
2017-03-20,"BART",0.34413,0.37482,0.000313130210902094,0.0308755885099923,23.324777859,8.98,-10.82,0
2017-03-21,"BART",NA,NA,0.000313130210902094,0.0308755885099923,22.3983344574,8.12,-8.33,1.98
2017-03-22,"BART",NA,NA,0.000313130210902094,0.0308755885099923,10.104865218,-1.79,-7.01,0
2017-03-23,"BART",NA,NA,0.000313130210902094,0.0308755885099923,20.3715356724,-1.34,-13.61,0
2017-03-24,"BART",NA,NA,0.000313130210902094,0.0308755885099923,14.2644926688,-0.47,-10.79,11.05
2017-03-25,"BART",NA,NA,0.000313130210902094,0.0308755885099923,17.5501239912,2.48,-6.53,0
2017-03-26,"BART",NA,NA,0.000313130210902094,0.0308755885099923,18.7906805184,5.5,-11.57,2.53
2017-03-27,"BART",0.34497,0.36143,0.000313130210902094,0.0308755885099923,15.7943801304,2.76,-8.43,10.16
2017-03-28,"BART",0.34493,0.35504,0.000313130210902094,0.0308755885099923,10.5345718,3.48,-1.31,1.14
2017-03-29,"BART",0.34467,0.36646,0.000313130210902094,0.0308755885099923,12.878731233,5.01,-0.81,0
2017-03-30,"BART",0.34296,0.37356,0.000313130210902094,0.0308755885099923,19.9011940242,7.13,-2.66,0
2017-03-31,"BART",0.3459,0.35841,0.000313130210902094,0.0308755885099923,11.9314122712,4.01,-3.06,21.65
2017-04-01,"BART",0.34889,0.34526,0.000313130210902094,0.0308755885099923,6.7989464112,1.81,-1.88,7.23
2017-04-02,"BART",0.34281,0.37054,0.000313130210902094,0.0308755885099923,20.490843664,7.44,-2.15,0
2017-04-03,"BART",0.3434,0.37177,0.000313130210902094,0.0308755885099923,25.9315943238,10.23,-4.65,1.8
2017-04-04,"BART",0.34975,0.32562,0.000313130210902094,0.0308755885099923,12.8755659726,3.77,-3.6,17.76
2017-04-05,"BART",0.34521,0.35731,0.000313130210902094,0.0308755885099923,13.3472838327,5.08,-0.22,0.71
2017-04-06,"BART",0.34546,0.35982,0.000313130210902094,0.0308755885099923,7.816041923,4.06,0.18,26.57
2017-04-07,"BART",0.34739,0.36711,0.000313130210902094,0.0308755885099923,16.7187504844,6.98,0.5,1.88
2017-04-08,"BART",0.34442,0.36333,0.000313130210902094,0.0308755885099923,11.6725308712,4.4,0.13,0
2017-04-09,"BART",0.34422,0.3717,0.000313130210902094,0.0308755885099923,28.2021684696,13.41,-2.12,0
2017-04-10,"BART",0.34583,0.37529,0.000313130210902094,0.0308755885099923,30.104969044,22.01,-1.39,0
2017-04-11,"BART",0.34682,0.37816,0.000313130210902094,0.0308755885099923,29.9363441533,24.59,1.35,0
2017-04-12,"BART",0.35028,0.38287,0.000313130210902094,0.0308755885099923,18.378352728,14.77,3.15,6.59
2017-04-13,"BART",0.34439,0.39049,0.000313130210902094,0.0308755885099923,21.9196545622,10.49,1.06,0
2017-04-14,"BART",0.34322,0.37764,0.000313130210902094,0.0308755885099923,29.4964055646,13.48,-3.5,0
2017-04-15,"BART",0.34556,0.38022,0.000313130210902094,0.0308755885099923,23.42093058,19.09,-3.64,4.04
2017-04-16,"BART",0.34634,0.3912,0.000313130210902094,0.0308755885099923,31.0359036702,25.53,0.93,0
2017-04-17,"BART",0.34339,0.39432,0.000313130210902094,0.0308755885099923,23.260835155,17.29,6.18,0
2017-04-18,"BART",0.34301,0.38887,0.000313130210902094,0.0308755885099923,22.2604097679,10.9,1.16,0
2017-04-19,"BART",0.34436,0.3868,0.000313130210902094,0.0308755885099923,16.4273819397,9.09,-0.02,6.79
2017-04-20,"BART",0.34316,0.39147,0.000313130210902094,0.0308755885099923,17.65725416,11.69,1.76,4.29
2017-04-21,"BART",0.33819,0.41667,0.000313130210902094,0.0308755885099923,6.7045649176,6.32,3.14,11.61
2017-04-22,"BART",0.34187,0.40164,0.000313130210902094,0.0308755885099923,9.8125649115,6.11,1.41,2.4
2017-04-23,"BART",0.34106,0.39758,0.000313130210902094,0.0308755885099923,30.9128114563,16.66,-0.1,0
2017-04-24,"BART",0.34177,0.40405,0.000313130210902094,0.0308755885099923,31.9766325873,20.02,0.36,0
2017-04-25,"BART",0.34165,0.44419,0.000313130210902094,0.0308755885099923,18.505944881,11.14,0.92,18.08
2017-04-26,"BART",0.34146,0.45079,0.000313130210902094,0.0308755885099923,15.4140741386,12.1,4.12,8.99
2017-04-27,"BART",0.34338,0.42687,0.000313130210902094,0.0308755885099923,25.1725422208,17.99,7,0.77
2017-04-28,"BART",0.34471,0.41344,0.000313130210902094,0.0308755885099923,28.7494237043,24.89,9.69,0
2017-04-29,"BART",0.34623,0.41367,0.000313130210902094,0.0308755885099923,28.9965438866,23.83,8.47,0
2017-04-30,"BART",0.34765,0.40574,0.000313130210902094,0.0308755885099923,20.0781198558,13.26,1.15,2.64
2017-05-01,"BART",0.34853,0.44035,0.000313130210902094,0.0308755885099923,10.4670464847,8.67,3.29,13.27
2017-05-02,"BART",0.34793,0.45195,0.000313130210902094,0.0308755885099923,18.144366584,14.64,4.16,4.2
2017-05-03,"BART",0.34847,0.41603,0.000313130210902094,0.0308755885099923,22.0388925834,13.38,4.35,0
2017-05-04,"BART",0.35104,0.41599,0.000313130210902094,0.0308755885099923,31.2984224784,17.01,0.37,0
2017-05-05,"BART",0.3571,0.441,0.000313130210902094,0.0308755885099923,15.1971409148,10.9,2.67,18.42
2017-05-06,"BART",0.35867,0.44682,0.000313130210902094,0.0308755885099923,16.9377454064,14.93,5.21,10.9
2017-05-07,"BART",0.36406,0.42686,0.000313130210902094,0.0308755885099923,16.5174050398,16.89,7.29,6.25
2017-05-08,"BART",0.36191,0.4162,0.000313130210902094,0.0308755885099923,18.54812908,9.82,2.25,1.83
2017-05-09,"BART",0.36052,0.41548,0.000313130210902094,0.0308755885099923,24.6551400513,8.42,-2,1.22
2017-05-10,"BART",0.36191,0.41779,0.000313130210902094,0.0308755885099923,26.292690567,11.15,-0.02,0
2017-05-11,"BART",0.36649,0.42524,0.000313130210902094,0.0308755885099923,28.1520982116,14.87,2.53,0
2017-05-12,"BART",0.37334,0.43148,0.000313130210902094,0.0308755885099923,29.746513233,18.5,4.44,0
2017-05-13,"BART",0.3811,0.43512,0.000313130210902094,0.0308755885099923,21.6901146868,16.77,3.48,25.89
2017-05-14,"BART",0.38851,0.45887,0.000313130210902094,0.0308755885099923,12.7367079159,8.75,2.54,30.03
2017-05-15,"BART",0.39281,0.44514,0.000313130210902094,0.0308755885099923,19.0346294892,12.48,2.6,3.71
2017-05-16,"BART",0.39816,0.42975,0.000313130210902094,0.0308755885099923,32.3921081613,21.15,4.92,0
2017-05-17,"BART",0.40713,0.43449,0.000313130210902094,0.0308755885099923,33.7825122196,29.78,7.16,0
2017-05-18,"BART",0.42914,0.41695,0.000313130210902094,0.0308755885099923,24.111756432,31.69,11.32,6.22
2017-05-19,"BART",0.44404,0.40228,0.000313130210902094,0.0308755885099923,28.1422994416,26.82,12.96,0
2017-05-20,"BART",0.41617,0.39788,0.000313130210902094,0.0308755885099923,31.3234691193,20.55,4.57,0
2017-05-21,"BART",0.44072,0.41052,0.000313130210902094,0.0308755885099923,25.1722895816,21.37,1.06,4.09
2017-05-22,"BART",0.45595,0.40829,0.000313130210902094,0.0308755885099923,15.097783578,13.45,5.13,6.84
2017-05-23,"BART",0.42852,0.41355,0.000313130210902094,0.0308755885099923,27.5558612595,20.27,7.24,0
2017-05-24,"BART",0.4487,0.41498,0.000313130210902094,0.0308755885099923,28.713723717,21.52,7.59,0
2017-05-25,"BART",0.46644,0.40625,0.000313130210902094,0.0308755885099923,16.8469116123,17.18,7.66,33.42
2017-05-26,"BART",0.45762,0.4055,0.000313130210902094,0.0308755885099923,11.2311600874,14.23,8.32,4.38
2017-05-27,"BART",0.44521,0.40982,0.000313130210902094,0.0308755885099923,26.5342891488,19.84,7.71,0
2017-05-28,"BART",0.44634,0.40809,0.000313130210902094,0.0308755885099923,30.7902082903,22.72,6.41,0
2017-05-29,"BART",0.46076,0.39277,0.000313130210902094,0.0308755885099923,10.4875731324,13.49,8.1,3.87
2017-05-30,"BART",0.45908,0.40208,0.000313130210902094,0.0308755885099923,12.7436948849,13.45,6.89,15.45
2017-05-31,"BART",0.45045,0.40356,0.000313130210902094,0.0308755885099923,18.8764896076,19.45,8.31,8.41
2017-06-01,"BART",0.45089,0.39933,0.000313130210902094,0.0308755885099923,27.9656752014,21.28,7.92,1.13
2017-06-02,"BART",0.44786,0.40303,0.000313130210902094,0.0308755885099923,19.622395793,17.15,5.37,3.45
2017-06-03,"BART",0.44918,0.40122,0.000313130210902094,0.0308755885099923,20.3161994742,14.81,6.63,0
2017-06-04,"BART",0.45019,0.39921,0.000313130210902094,0.0308755885099923,29.4362859492,20.88,6.11,0.9
2017-06-05,"BART",0.46124,0.37991,0.000313130210902094,0.0308755885099923,9.5334131496,14.1,9.13,11.57
2017-06-06,"BART",0.45834,0.39174,0.000313130210902094,0.0308755885099923,5.1082101622,10.56,7.89,14.64
2017-06-07,"BART",0.44856,0.39693,0.000313130210902094,0.0308755885099923,27.5059458726,22.25,6.03,0
2017-06-08,"BART",0.44439,0.39621,0.000313130210902094,0.0308755885099923,28.997400354,27.05,6.86,0
2017-06-09,"BART",0.45373,0.3901,0.000313130210902094,0.0308755885099923,24.2107462912,22.61,9.51,1.77
2017-06-10,"BART",0.4515,0.39158,0.000313130210902094,0.0308755885099923,27.4126282776,25.86,8.62,0
2017-06-11,"BART",0.44344,0.38644,0.000313130210902094,0.0308755885099923,27.9672729016,30.72,11.01,0
2017-06-12,"BART",0.45729,0.38848,0.000313130210902094,0.0308755885099923,26.113577957,32.81,15.1,0
2017-06-13,"BART",0.45579,0.38022,0.000313130210902094,0.0308755885099923,22.9556039264,30.38,16.48,0
2017-06-14,"BART",0.42305,0.37283,0.000313130210902094,0.0308755885099923,25.602543168,24.17,8.83,0
2017-06-15,"BART",0.4463,0.37945,0.000313130210902094,0.0308755885099923,21.002036884,23.87,5.37,5.29
2017-06-16,"BART",0.46481,0.37257,0.000313130210902094,0.0308755885099923,11.189786508,15.84,8.78,8.12
2017-06-17,"BART",0.45699,0.38394,0.000313130210902094,0.0308755885099923,21.0040204878,22.42,11.69,0.9
2017-06-18,"BART",0.45562,0.38355,0.000313130210902094,0.0308755885099923,23.8696260045,27.84,14.18,0
2017-06-19,"BART",0.46376,0.38314,0.000313130210902094,0.0308755885099923,14.087141718,29.05,19,12.88
2017-06-20,"BART",0.44539,0.38051,0.000313130210902094,0.0308755885099923,17.950126932,26.06,17.16,1.35
2017-06-21,"BART",0.44863,0.37726,0.000313130210902094,0.0308755885099923,21.8405776569,24.02,12.91,0
2017-06-22,"BART",0.44497,0.37898,0.000313130210902094,0.0308755885099923,19.3712353028,25.3,10.53,3.69
2017-06-23,"BART",0.45626,0.37836,0.000313130210902094,0.0308755885099923,18.335852568,26.67,12.99,6.99
2017-06-24,"BART",0.4583,0.3762,0.000313130210902094,0.0308755885099923,16.8487635696,26.62,14.52,3.68
2017-06-25,"BART",0.44629,0.37574,0.000313130210902094,0.0308755885099923,18.839187004,25.44,11.02,4.68
2017-06-26,"BART",0.4447,0.37412,0.000313130210902094,0.0308755885099923,23.4254547072,22.03,9.67,0
2017-06-27,"BART",0.44309,0.38094,0.000313130210902094,0.0308755885099923,17.045875968,21.13,9.44,6.77
2017-06-28,"BART",0.44059,0.38042,0.000313130210902094,0.0308755885099923,18.3633282888,21.56,8.18,4.5
2017-06-29,"BART",0.45086,0.37967,0.000313130210902094,0.0308755885099923,16.9992142056,20.71,8.73,25
2017-06-30,"BART",0.44689,0.38159,0.000313130210902094,0.0308755885099923,18.2796005952,25.76,11.57,15.79
2017-07-01,"BART",0.4569,0.37796,0.000313130210902094,0.0308755885099923,15.3675184256,25.5,14.45,68.9
2017-07-02,"BART",0.43915,0.37921,0.000313130210902094,0.0308755885099923,19.033202068,26.99,16.77,0
2017-07-03,"BART",0.44266,0.38118,0.000313130210902094,0.0308755885099923,21.2083400454,25.49,13.92,0
2017-07-04,"BART",0.44075,0.3783,0.000313130210902094,0.0308755885099923,24.406429489,24.66,10.65,0
2017-07-05,"BART",0.43269,0.3818,0.000313130210902094,0.0308755885099923,26.9767703447,27.22,9.34,0
2017-07-06,"BART",0.44171,0.38717,0.000313130210902094,0.0308755885099923,24.515056087,26.32,11.1,0
2017-07-07,"BART",0.44109,0.38265,0.000313130210902094,0.0308755885099923,20.828296273,25.37,13.5,0
2017-07-08,"BART",0.43959,0.37868,0.000313130210902094,0.0308755885099923,15.0644662608,26.31,14.97,4.55
2017-07-09,"BART",0.43801,0.38061,0.000313130210902094,0.0308755885099923,21.6889238718,25.97,13.54,0
2017-07-10,"BART",0.43869,0.38202,0.000313130210902094,0.0308755885099923,23.2299294286,26.91,13.12,1.82
2017-07-11,"BART",0.43806,0.38403,0.000313130210902094,0.0308755885099923,19.7685755472,26.23,15.39,0
2017-07-12,"BART",0.44225,0.38254,0.000313130210902094,0.0308755885099923,16.4346294572,28.16,15.47,6.3
2017-07-13,"BART",0.44951,0.36676,0.000313130210902094,0.0308755885099923,9.67501236,18.69,12.55,5.45
2017-07-14,"BART",0.44834,0.37356,0.000313130210902094,0.0308755885099923,10.5964227656,17.17,10.62,2.24
2017-07-15,"BART",0.44166,0.38273,0.000313130210902094,0.0308755885099923,16.0180260097,23.37,12.29,2.84
2017-07-16,"BART",0.44304,0.38614,0.000313130210902094,0.0308755885099923,25.1215301844,28.23,12.71,0
2017-07-17,"BART",0.44121,0.38234,0.000313130210902094,0.0308755885099923,18.1026048,28.55,13.75,26.85
2017-07-18,"BART",0.44179,0.38368,0.000313130210902094,0.0308755885099923,21.372284108,27.9,15.79,0
2017-07-19,"BART",0.43943,0.38123,0.000313130210902094,0.0308755885099923,23.080853763,29.5,15.43,0
2017-07-20,"BART",0.4379,0.38816,0.000313130210902094,0.0308755885099923,23.3225975708,29.56,15.01,0
2017-07-21,"BART",0.42539,0.3854,0.000313130210902094,0.0308755885099923,24.4146867475,29.08,13.2,0
2017-07-22,"BART",0.43863,0.38384,0.000313130210902094,0.0308755885099923,22.4498966137,27.83,14.22,0
2017-07-23,"BART",0.43665,0.38493,0.000313130210902094,0.0308755885099923,20.9886955992,24.82,12.91,0
2017-07-24,"BART",0.44731,0.37299,0.000313130210902094,0.0308755885099923,7.2205548424,17.31,12.7,9.81
2017-07-25,"BART",0.44343,0.38369,0.000313130210902094,0.0308755885099923,20.1093629968,21.12,10.46,0
2017-07-26,"BART",0.42296,0.38435,0.000313130210902094,0.0308755885099923,24.8059291428,25.26,9.53,1
2017-07-27,"BART",0.44272,0.38409,0.000313130210902094,0.0308755885099923,20.527000965,23.08,11.7,1.24
2017-07-28,"BART",0.43227,0.38421,0.000313130210902094,0.0308755885099923,20.6001926073,24.99,13.29,0
2017-07-29,"BART",0.42971,0.38746,0.000313130210902094,0.0308755885099923,23.3511055635,23.3,9.26,0
2017-07-30,"BART",0.41274,0.38434,0.000313130210902094,0.0308755885099923,25.446472013,24.97,7.75,0
2017-07-31,"BART",0.43601,0.39301,0.000313130210902094,0.0308755885099923,25.8426264934,28.55,9.1,0
2017-08-01,"BART",0.41419,0.38628,0.000313130210902094,0.0308755885099923,23.9664757851,28.92,12.03,0
2017-08-02,"BART",0.43397,0.39241,0.000313130210902094,0.0308755885099923,18.193511958,29.43,11.53,6.86
2017-08-03,"BART",0.44023,0.3877,0.000313130210902094,0.0308755885099923,17.0711899482,29.2,13.21,2.89
2017-08-04,"BART",0.43552,0.39508,0.000313130210902094,0.0308755885099923,15.6461703208,27.96,14.27,4.19
2017-08-05,"BART",0.44845,0.37637,0.000313130210902094,0.0308755885099923,9.8437457636,22.66,15.35,16.39
2017-08-06,"BART",0.43386,0.38836,0.000313130210902094,0.0308755885099923,18.0553353448,21.51,11.12,0
2017-08-07,"BART",0.43587,0.39223,0.000313130210902094,0.0308755885099923,16.9321623666,24.33,9.27,3.95
2017-08-08,"BART",0.43458,0.39093,0.000313130210902094,0.0308755885099923,19.798637222,23.05,10.86,0
2017-08-09,"BART",0.43196,0.38923,0.000313130210902094,0.0308755885099923,23.6784694913,26.07,8.72,0
2017-08-10,"BART",0.43431,0.39374,0.000313130210902094,0.0308755885099923,17.2284649377,27.88,10.73,5.84
2017-08-11,"BART",0.43383,0.39579,0.000313130210902094,0.0308755885099923,13.6899243936,25.96,14.18,2.55
2017-08-12,"BART",0.43549,0.3934,0.000313130210902094,0.0308755885099923,14.30049619,24.6,15.8,0
2017-08-13,"BART",0.43086,0.38802,0.000313130210902094,0.0308755885099923,16.522068171,25.31,14.68,0
2017-08-14,"BART",0.41742,0.39447,0.000313130210902094,0.0308755885099923,21.4846450947,25.65,9.96,0
2017-08-15,"BART",0.43504,0.40034,0.000313130210902094,0.0308755885099923,15.4416676701,25.91,11.1,2.14
2017-08-16,"BART",0.43349,0.39433,0.000313130210902094,0.0308755885099923,17.9167477759,23.76,11.87,0
2017-08-17,"BART",0.42851,0.40233,0.000313130210902094,0.0308755885099923,20.9262558406,23.96,8.72,0
2017-08-18,"BART",0.44072,0.37144,0.000313130210902094,0.0308755885099923,8.8343970834,17.89,10.88,23.99
2017-08-19,"BART",0.42927,0.39677,0.000313130210902094,0.0308755885099923,16.855509528,25.48,14.15,0
2017-08-20,"BART",0.42749,0.4038,0.000313130210902094,0.0308755885099923,16.0915875736,24.8,14.19,0
2017-08-21,"BART",0.42012,0.40723,0.000313130210902094,0.0308755885099923,20.0390107953,27,11.96,0
2017-08-22,"BART",0.42916,0.39625,0.000313130210902094,0.0308755885099923,14.9371523105,28.85,13.3,12.3
2017-08-23,"BART",0.42579,0.39764,0.000313130210902094,0.0308755885099923,16.4965807068,25.17,13.58,0
2017-08-24,"BART",0.42445,0.39966,0.000313130210902094,0.0308755885099923,18.730123154,23.29,9.5,0
2017-08-25,"BART",0.42251,0.40856,0.000313130210902094,0.0308755885099923,17.7392969574,20.47,8.01,0
2017-08-26,"BART",0.42227,0.41021,0.000313130210902094,0.0308755885099923,19.9375058088,21.08,5.71,0
2017-08-27,"BART",0.41943,0.41091,0.000313130210902094,0.0308755885099923,19.7990944803,22.09,6.38,0
2017-08-28,"BART",0.40448,0.40575,0.000313130210902094,0.0308755885099923,20.1381153392,22.98,6.27,0
2017-08-29,"BART",0.41646,0.4073,0.000313130210902094,0.0308755885099923,17.5810258855,19.55,6.56,0
2017-08-30,"BART",0.41815,0.40846,0.000313130210902094,0.0308755885099923,18.4195549044,21.4,7.15,0
